Date / Time,Temperature [C],DissolvedOxygen [mg/l],Turbidity [NTU],pH [Units],OxidationReductionPotential [mV ],SpecificConductivity [µs/cm]
3/11/2015 00:26:00,10.74,10.67,1,8.04,616,998
3/11/2015 00:31:00,10.74,10.68,1.3,8.05,616,999
3/11/2015 00:36:00,10.74,10.7,1.4,8.04,616,994
3/11/2015 00:41:00,10.73,10.69,1.6,8.04,616,992
3/11/2015 00:46:00,10.73,10.65,1.6,8.04,616,995
3/11/2015 00:51:00,10.73,10.67,2.4,8.04,616,993
3/11/2015 00:56:00,10.73,10.69,2.1,8.05,616,990
3/11/2015 01:01:00,10.74,10.7,1.7,8.05,616,997
3/11/2015 01:06:00,10.74,10.67,1.5,8.05,616,1004
3/11/2015 01:11:00,10.73,10.69,1.5,8.05,616,983
3/11/2015 01:16:00,10.72,10.68,2.2,8.04,616,993
3/11/2015 01:21:00,10.71,10.64,3.7,8.04,616,1001
3/11/2015 01:26:00,10.73,10.61,5.6,8.03,616,1011
3/11/2015 01:31:00,10.76,10.55,14.2,8.02,616,991
3/11/2015 01:36:00,10.76,10.56,17.8,8.01,617,953
3/11/2015 01:41:00,10.82,10.46,19.5,8.01,617,968
3/11/2015 01:46:00,10.84,10.45,31.5,7.99,617,1018
3/11/2015 01:51:00,10.8,10.49,32.8,7.98,617,1054
3/11/2015 01:56:00,10.75,10.5,34.9,7.97,618,1074
3/11/2015 02:01:00,10.71,10.46,33.3,7.97,618,1087
3/11/2015 02:06:00,10.68,10.44,30.6,7.9,618,1100
3/11/2015 02:11:00,10.66,10.44,27.2,7.97,618,1097
3/11/2015 02:16:00,10.64,10.45,23.3,7.97,618,1080
3/11/2015 02:21:00,10.64,10.46,19.4,7.99,618,1076
3/11/2015 02:26:00,10.64,10.48,16.1,7.98,618,1069
3/11/2015 02:31:00,10.64,10.46,14,7.98,618,1073
3/11/2015 02:36:00,10.65,10.46,12.3,7.99,618,1075
3/11/2015 02:41:00,10.66,10.47,11,7.98,618,1067
3/11/2015 02:46:00,10.67,10.46,9.5,7.98,618,1065
3/11/2015 02:51:00,10.67,10.43,8.8,7.98,618,1063
3/11/2015 02:56:00,10.67,10.45,8.9,7.98,618,1064
3/11/2015 03:01:00,10.67,10.38,9,7.97,619,1069
3/11/2015 03:06:00,10.67,10.36,9.2,7.96,619,1070
3/11/2015 03:11:00,10.67,10.36,9.3,7.95,620,1071
3/11/2015 03:16:00,10.67,10.32,9.2,7.95,620,1070
3/11/2015 03:21:00,10.68,10.29,8.8,7.95,620,1065
3/11/2015 03:26:00,10.68,10.34,9.4,7.96,620,1075
3/11/2015 03:31:00,10.7,10.36,10.1,7.99,619,1069
3/11/2015 03:36:00,10.73,10.35,9.2,8,619,1058
3/11/2015 03:41:00,10.76,10.34,7.9,8,618,1048
3/11/2015 03:46:00,10.78,10.4,5.6,8,618,1040
3/11/2015 03:51:00,10.8,10.38,5.3,8,618,1037
3/11/2015 03:56:00,10.81,10.4,4.8,8,618,1037
3/11/2015 04:01:00,10.83,10.4,4.6,8,618,1036
3/11/2015 04:06:00,10.84,10.42,4.3,8.01,618,1035
3/11/2015 04:11:00,10.85,10.41,4.5,8,618,1035
3/11/2015 04:16:00,10.84,10.45,4.2,8,618,1037
3/11/2015 04:21:00,10.8,10.44,4,8,619,1036
3/11/2015 04:26:00,10.78,10.44,3.8,7.99,619,1037
3/11/2015 04:31:00,10.76,10.48,3.6,7.99,619,1035
3/11/2015 04:36:00,10.75,10.49,3.3,7.99,619,1034
3/11/2015 04:41:00,10.74,10.45,3.1,7.99,619,1031
3/11/2015 04:46:00,10.74,10.48,3,7.99,619,1032
3/11/2015 04:51:00,10.74,10.55,2.8,7.99,620,1026
3/11/2015 04:56:00,10.74,10.52,2.6,8,619,1024
3/11/2015 05:01:00,10.75,10.52,2.3,8,619,1023
3/11/2015 05:06:00,10.74,10.5,2.1,8,619,1021
3/11/2015 05:11:00,10.75,10.51,2.1,8,619,1019
3/11/2015 05:16:00,10.75,10.52,2.2,8.01,619,1016
3/11/2015 05:21:00,10.75,10.55,2,8.01,619,1016
3/11/2015 05:26:00,10.74,10.56,1.8,8.01,619,1016
3/11/2015 05:31:00,10.75,10.56,1.7,8.01,619,1013
3/11/2015 05:36:00,10.75,10.56,1.5,8.01,619,1013
3/11/2015 05:41:00,10.76,10.58,1.5,8.02,619,1012
3/11/2015 05:46:00,10.77,10.58,1.2,8.02,619,1010
3/11/2015 05:51:00,10.77,10.56,1.4,8.02,619,1011
3/11/2015 05:56:00,10.77,10.59,1.4,8.03,618,1009
3/11/2015 06:01:00,10.78,10.58,1.5,8.03,618,1008
3/11/2015 06:06:00,10.77,10.57,1.7,8.03,618,1012
3/11/2015 06:11:00,10.76,10.59,4.3,8.03,618,1012
3/11/2015 06:16:00,10.75,10.55,8.2,8.02,618,998
3/11/2015 06:21:00,10.8,10.51,10.6,8.01,618,997
3/11/2015 06:26:00,10.87,10.37,13.3,7.99,619,994
3/11/2015 06:31:00,10.86,10.41,19.3,7.98,619,1009
3/11/2015 06:36:00,10.84,10.45,26.7,7.99,619,1017
3/11/2015 06:41:00,10.85,10.44,33.4,7.97,619,1021
3/11/2015 06:46:00,10.88,10.35,45.8,7.96,619,1028
3/11/2015 06:51:00,10.86,10.39,47.1,7.95,620,1035
3/11/2015 06:56:00,10.84,10.39,51.1,7.95,620,1031
3/11/2015 07:01:00,10.85,10.39,52.8,7.96,619,1015
3/11/2015 07:06:00,10.85,10.36,53.2,7.95,619,1010
3/11/2015 07:11:00,10.83,10.39,53.4,7.95,619,1007
3/11/2015 07:16:00,10.8,10.41,53.9,7.95,619,998
3/11/2015 07:21:00,10.81,10.41,54,7.95,619,978
3/11/2015 07:26:00,10.82,10.41,56,7.96,618,964
3/11/2015 07:31:00,10.82,10.42,56.2,7.97,618,952
3/11/2015 07:36:00,10.81,10.38,55.9,7.96,618,949
3/11/2015 07:41:00,10.8,10.38,55.6,7.96,618,943
3/11/2015 07:46:00,10.79,10.35,56.5,7.97,617,934
3/11/2015 07:51:00,10.79,10.33,57.9,7.96,618,927
3/11/2015 07:56:00,10.8,10.34,57.7,7.94,618,919
3/11/2015 08:01:00,10.82,10.32,58.5,7.93,618,907
3/11/2015 08:06:00,10.87,10.32,59.4,7.93,618,888
3/11/2015 08:11:00,10.92,10.31,59.8,7.92,619,877
3/11/2015 08:16:00,10.92,10.32,59.8,7.93,619,876
3/11/2015 08:21:00,10.87,10.31,87.4,7.91,620,879
3/11/2015 08:26:00,10.85,10.38,136.6,7.9,620,880
3/11/2015 08:31:00,10.83,10.34,137.7,7.9,621,888
3/11/2015 08:36:00,10.81,10.36,95.9,7.89,621,898
3/11/2015 08:41:00,10.8,10.35,82.8,7.9,621,905
3/11/2015 08:46:00,10.8,10.36,65.5,7.89,621,910
3/11/2015 08:51:00,10.79,10.39,57.9,7.9,621,914
3/11/2015 08:56:00,10.78,10.4,245.6,7.89,621,920
3/11/2015 09:01:00,10.79,10.42,329.8,7.89,621,924
3/11/2015 09:06:00,10.79,10.48,345.6,7.89,621,918
3/11/2015 09:11:00,10.81,10.48,290.1,7.9,621,903
3/11/2015 09:16:00,10.85,10.46,236.6,7.9,621,865
3/11/2015 09:21:00,11.02,10.43,277.5,7.88,621,823
3/11/2015 09:26:00,11.04,10.49,598,7.88,621,824
3/11/2015 09:31:00,11.03,10.45,656,7.87,621,819
3/11/2015 09:36:00,10.97,10.51,405,7.86,621,808
3/11/2015 09:41:00,10.89,10.52,215.5,7.86,621,807
3/11/2015 09:46:00,10.86,10.54,145.7,7.86,621,819
3/11/2015 09:51:00,10.82,10.59,115.4,7.86,621,830
3/11/2015 09:56:00,10.81,10.61,98.6,7.88,621,835
3/11/2015 10:01:00,10.81,10.64,84.7,7.88,621,841
3/11/2015 10:06:00,10.82,10.6,1740,7.87,621,855
3/11/2015 10:11:00,10.85,10.49,2501,7.84,619,862
3/11/2015 10:16:00,10.85,10.53,1506,7.85,615,853
3/11/2015 10:21:00,10.84,10.59,915,7.86,610,838
3/11/2015 10:26:00,10.87,10.56,1436,7.86,608,831
3/11/2015 10:31:00,10.93,10.42,2080,7.81,606,829
3/11/2015 10:36:00,10.96,10.42,2323,7.8,603,829
3/11/2015 10:41:00,10.99,10.44,2174,7.81,600,833
3/11/2015 10:46:00,11,10.51,1728,7.82,596,838
3/11/2015 10:51:00,10.99,10.55,1278,7.83,593,842
3/11/2015 10:56:00,10.97,10.66,611,7.85,591,843
3/11/2015 11:01:00,10.96,10.73,399.1,7.87,590,851
3/11/2015 11:06:00,10.96,10.8,291.9,7.88,591,852
3/11/2015 11:11:00,10.95,10.84,197.9,7.9,591,866
3/11/2015 11:16:00,10.96,10.87,145.7,7.89,592,860
3/11/2015 11:21:00,10.97,10.89,79.5,7.9,592,866
3/11/2015 11:26:00,10.96,10.88,67.7,7.91,593,866
3/11/2015 11:31:00,10.97,10.94,61.8,7.91,594,866
3/11/2015 11:36:00,11,10.89,101.6,7.91,595,869
3/11/2015 11:41:00,11.02,10.91,80.8,7.91,597,873
3/11/2015 11:46:00,11.11,10.78,255,7.85,600,907
3/11/2015 11:51:00,11.14,10.88,116.2,7.86,600,895
3/11/2015 11:56:00,11.17,10.91,85.8,7.87,601,898
3/11/2015 12:01:00,11.17,10.98,64.8,7.89,601,905
3/11/2015 12:06:00,11.18,11,50.3,7.91,601,893
3/11/2015 12:11:00,11.22,11.06,38,7.91,601,901
3/11/2015 12:16:00,11.24,11.07,30.4,7.92,601,914
3/11/2015 12:21:00,11.27,11.1,29.5,7.94,601,924
3/11/2015 12:26:00,11.3,11.11,31.3,7.94,601,920
3/11/2015 12:31:00,11.32,11.18,30.8,7.95,601,922
3/11/2015 12:36:00,11.34,11.21,70.9,7.96,601,923
3/11/2015 12:41:00,11.4,11.19,94.5,7.96,601,933
3/11/2015 12:46:00,11.46,11.18,75.7,7.99,601,936
3/11/2015 12:51:00,11.51,11.22,80.9,7.99,600,937
3/11/2015 12:56:00,11.56,11.22,125.1,8,600,940
3/11/2015 13:01:00,11.58,11.19,112.2,8,600,943
3/11/2015 13:06:00,11.61,11.21,100.1,8.01,599,945
3/11/2015 13:11:00,11.63,11.26,90.4,8.01,599,949
3/11/2015 13:16:00,11.65,11.22,85,8.02,599,953
3/11/2015 13:21:00,11.63,11.21,76,8.02,599,957
3/11/2015 13:26:00,11.61,11.17,240.3,7.95,600,974
3/11/2015 13:31:00,11.62,11.06,248.5,7.98,600,978
3/11/2015 13:36:00,11.63,11.12,244.3,7.99,600,975
3/11/2015 13:41:00,11.65,11.09,192.7,8.01,599,980
3/11/2015 13:46:00,11.66,11.06,146,8.01,598,980
3/11/2015 13:51:00,11.66,11.09,117.7,8.02,597,980
3/11/2015 13:56:00,11.68,11.11,111.2,8.02,596,982
3/11/2015 14:01:00,11.68,11.15,98,8.03,596,984
3/11/2015 14:06:00,11.68,11.17,75,7.98,596,984
3/11/2015 14:11:00,11.7,11.17,55.9,8.04,595,985
3/11/2015 14:16:00,11.72,11.19,48,8.04,595,979
3/11/2015 14:21:00,11.75,11.2,51,8.05,596,994
3/11/2015 14:26:00,11.77,11.21,48.6,8.05,596,980
3/11/2015 14:31:00,11.78,11.25,42.3,8.05,596,987
3/11/2015 14:36:00,11.81,11.2,36.8,8.05,596,991
3/11/2015 14:41:00,11.85,11.18,34.4,8.06,596,991
3/11/2015 14:46:00,11.88,11.13,33.5,8.06,596,992
3/11/2015 14:51:00,11.92,11.14,36.8,8.06,596,988
3/11/2015 14:56:00,11.96,11.08,38,8.06,596,987
3/11/2015 15:01:00,12.01,11.02,43.6,8.06,596,977
3/11/2015 15:06:00,12.07,10.93,50.8,8.04,597,969
3/11/2015 15:11:00,12.11,10.91,69.3,8.03,597,955
3/11/2015 15:16:00,12.13,10.87,78.2,8.02,598,940
3/11/2015 15:21:00,12.16,10.86,89.9,8.02,598,921
3/11/2015 15:26:00,12.19,10.82,103.5,8,598,907
3/11/2015 15:31:00,12.2,10.75,109.8,8,598,902
3/11/2015 15:36:00,12.16,10.72,110,7.99,598,909
3/11/2015 15:41:00,12.12,10.68,103.5,7.98,598,901
3/11/2015 15:46:00,12.1,10.72,88.8,7.99,598,891
3/11/2015 15:51:00,12.08,10.75,83.8,7.99,598,883
3/11/2015 15:56:00,12.07,10.7,75.6,8,598,880
3/11/2015 16:01:00,12.06,10.64,70.6,8,598,880
3/11/2015 16:06:00,12.05,10.6,68.2,7.99,599,880
3/11/2015 16:11:00,12.03,10.52,66.5,7.95,599,876
3/11/2015 16:16:00,12.02,10.46,64,7.98,600,873
3/11/2015 16:21:00,12.01,10.32,62.4,7.97,601,868
3/11/2015 16:26:00,12.01,10.27,60.5,7.96,602,865
3/11/2015 16:31:00,12,10.25,57.9,7.95,603,864
3/11/2015 16:36:00,11.99,10.23,55.4,7.94,604,867
3/11/2015 16:41:00,11.97,10.23,52.4,7.93,605,872
3/11/2015 16:46:00,11.95,10.2,44.9,7.92,606,878
3/11/2015 16:51:00,11.93,10.2,43.5,7.93,607,884
3/11/2015 16:56:00,11.9,10.22,40.9,7.92,608,889
3/11/2015 17:01:00,11.87,10.21,38.6,7.91,609,897
3/11/2015 17:06:00,11.85,10.25,36,7.92,609,900
3/11/2015 17:11:00,11.84,10.24,33.8,7.91,610,903
3/11/2015 17:16:00,11.82,10.25,32.1,7.9,611,905
3/11/2015 17:21:00,11.79,10.28,30.6,7.91,611,907
3/11/2015 17:26:00,11.77,10.32,29.3,7.9,612,906
3/11/2015 17:31:00,11.75,10.31,28.1,7.9,612,904
3/11/2015 17:36:00,11.74,10.35,26.2,7.9,613,905
3/11/2015 17:41:00,11.73,10.33,24.7,7.9,613,902
3/11/2015 17:46:00,11.72,10.37,21.8,7.91,614,903
3/11/2015 17:51:00,11.71,10.38,20.1,7.91,614,905
3/11/2015 17:56:00,11.69,10.4,19.3,7.91,614,909
3/11/2015 18:01:00,11.68,10.38,18.4,7.91,614,906
3/11/2015 18:06:00,11.68,10.41,17.3,7.91,615,912
3/11/2015 18:11:00,11.67,10.39,16.1,7.92,615,915
3/11/2015 18:16:00,11.66,10.41,15.2,7.92,615,918
3/11/2015 18:21:00,11.65,10.4,14.3,7.92,615,922
3/11/2015 18:26:00,11.64,10.45,13.3,7.93,615,922
3/11/2015 18:31:00,11.63,10.42,12.4,7.93,615,925
3/11/2015 18:36:00,11.62,10.45,11.7,7.88,616,926
3/11/2015 18:41:00,11.62,10.46,11.1,7.94,616,929
3/11/2015 18:46:00,11.61,10.45,10.5,7.93,616,932
3/11/2015 18:51:00,11.6,10.43,9.3,7.93,616,933
3/11/2015 18:56:00,11.59,10.45,9.1,7.94,616,937
3/11/2015 19:01:00,11.59,10.43,8.7,7.94,616,938
3/11/2015 19:06:00,11.58,10.43,8.3,7.94,616,939
3/11/2015 19:11:00,11.57,10.46,8,7.94,616,945
3/11/2015 19:16:00,11.56,10.43,7.6,7.95,616,947
3/11/2015 19:21:00,11.55,10.42,7.1,7.95,616,950
3/11/2015 19:26:00,11.54,10.43,6.9,7.95,616,949
3/11/2015 19:31:00,11.54,10.39,6.6,7.95,617,954
3/11/2015 19:36:00,11.53,10.41,6.7,7.95,617,957
3/11/2015 19:41:00,11.51,10.4,6.3,7.96,617,957
3/11/2015 19:46:00,11.5,10.41,6.7,7.96,617,960
3/11/2015 19:51:00,11.49,10.39,5.7,7.96,617,965
3/11/2015 19:56:00,11.48,10.37,5.7,7.96,617,967
3/11/2015 20:01:00,11.47,10.39,5.5,7.96,617,965
3/11/2015 20:06:00,11.46,10.4,5.4,7.97,617,968
3/11/2015 20:11:00,11.45,10.37,5.3,7.97,617,968
3/11/2015 20:16:00,11.43,10.37,5.2,7.97,617,972
3/11/2015 20:21:00,11.42,10.37,5.3,7.97,617,972
3/11/2015 20:26:00,11.41,10.4,5.3,7.97,618,974
3/11/2015 20:31:00,11.4,10.38,5.2,7.97,618,974
3/11/2015 20:36:00,11.39,10.39,5.1,7.97,618,977
3/11/2015 20:41:00,11.37,10.39,5,7.97,618,977
3/11/2015 20:46:00,11.36,10.42,4.2,7.97,618,980
3/11/2015 20:51:00,11.34,10.4,4.2,7.97,618,978
3/11/2015 20:56:00,11.33,10.43,4,7.98,618,978
3/11/2015 21:01:00,11.31,10.41,4.1,7.97,618,971
3/11/2015 21:06:00,11.3,10.43,4.1,7.98,618,959
3/11/2015 21:11:00,11.28,10.46,4,7.98,618,957
3/11/2015 21:16:00,11.26,10.45,4.1,7.98,618,986
3/11/2015 21:21:00,11.24,10.44,3.9,7.98,618,976
3/11/2015 21:26:00,11.22,10.48,3.8,7.98,618,981
3/11/2015 21:31:00,11.21,10.48,3.6,7.98,618,983
3/11/2015 21:36:00,11.19,10.52,3.5,7.99,618,981
3/11/2015 21:41:00,11.17,10.48,3.4,7.98,618,986
3/11/2015 21:46:00,11.16,10.47,3.2,7.98,619,986
3/11/2015 21:51:00,11.14,10.52,3.4,7.98,619,985
3/11/2015 21:56:00,11.13,10.52,3.1,7.98,619,986
3/11/2015 22:01:00,11.11,10.53,3.1,7.98,619,986
3/11/2015 22:06:00,11.1,10.5,3,7.97,619,987
3/11/2015 22:11:00,11.08,10.55,3,7.99,619,986
3/11/2015 22:16:00,11.07,10.52,3,7.99,619,988
3/11/2015 22:21:00,11.05,10.52,3,7.98,619,988
3/11/2015 22:26:00,11.04,10.54,3,7.99,619,986
3/11/2015 22:31:00,11.03,10.57,2.8,7.99,619,986
3/11/2015 22:36:00,11.01,10.56,2.9,7.99,619,987
3/11/2015 22:41:00,11,10.55,2.7,7.99,620,986
3/11/2015 22:46:00,10.99,10.59,2.9,7.99,620,988
3/11/2015 22:51:00,10.97,10.61,2.7,7.99,620,988
3/11/2015 22:56:00,10.96,10.61,3,7.99,620,987
3/11/2015 23:01:00,10.94,10.59,2.9,8,620,987
3/11/2015 23:06:00,10.93,10.61,2.9,8,620,988
3/11/2015 23:11:00,10.92,10.6,3.9,8,620,988
3/11/2015 23:16:00,10.89,10.62,4.8,8,620,989
3/11/2015 23:21:00,10.88,10.63,4.8,8,620,989
3/11/2015 23:26:00,10.86,10.63,4.5,8,620,988
3/11/2015 23:31:00,10.85,10.62,4,8,620,990
3/11/2015 23:36:00,10.83,10.62,3.3,8.01,620,989
3/11/2015 23:41:00,10.82,10.65,2.9,8,620,989
3/11/2015 23:46:00,10.8,10.65,2.6,8,620,989
3/11/2015 23:51:00,10.79,10.6,4.1,7.99,619,989
3/11/2015 23:56:00,10.77,10.54,4.1,7.98,618,990
3/12/2015 00:01:00,10.75,10.61,3.6,7.98,618,990
3/12/2015 00:06:00,10.74,10.61,3.2,7.99,619,989
3/12/2015 00:11:00,10.73,10.62,2.8,7.99,619,990
3/12/2015 00:16:00,10.72,10.64,2.8,7.99,619,989
3/12/2015 00:21:00,10.7,10.66,2.6,8,619,990
3/12/2015 00:26:00,10.68,10.67,2.3,8,619,991
3/12/2015 00:31:00,10.66,10.68,2.2,8,619,991
3/12/2015 00:36:00,10.64,10.67,2,8,619,991
3/12/2015 00:41:00,10.63,10.67,2,8,620,989
3/12/2015 00:46:00,10.62,10.69,1.6,8.01,620,990
3/12/2015 00:51:00,10.6,10.7,1.9,8,620,989
3/12/2015 00:56:00,10.59,10.72,1.9,8.01,620,989
3/12/2015 01:01:00,10.58,10.76,1.9,8.01,620,991
3/12/2015 01:06:00,10.56,10.74,1.9,8.01,620,990
3/12/2015 01:11:00,10.55,10.76,2.1,8.01,620,989
3/12/2015 01:16:00,10.53,10.73,2,8.01,620,991
3/12/2015 01:21:00,10.51,10.78,2.1,8.01,620,990
3/12/2015 01:26:00,10.49,10.75,2.2,8.02,620,989
3/12/2015 01:31:00,10.48,10.78,2.3,8.02,620,990
3/12/2015 01:36:00,10.47,10.73,2.3,8.03,620,990
3/12/2015 01:41:00,10.47,10.76,2.3,8.02,620,990
3/12/2015 01:46:00,10.45,10.78,1.7,8.02,620,989
3/12/2015 01:51:00,10.44,10.79,1.8,7.96,620,991
3/12/2015 01:56:00,10.42,10.79,1.8,8.02,620,989
3/12/2015 02:01:00,10.41,10.77,2,8.02,620,987
3/12/2015 02:06:00,10.4,10.78,2,8.02,620,992
3/12/2015 02:11:00,10.38,10.82,2.1,8.02,620,993
3/12/2015 02:16:00,10.37,10.83,2.1,8.02,620,972
3/12/2015 02:21:00,10.35,10.82,2.3,8.02,620,994
3/12/2015 02:26:00,10.35,10.83,3.1,8.02,621,988
3/12/2015 02:31:00,10.36,10.8,3.7,8.02,621,991
3/12/2015 02:36:00,10.38,10.82,4,8.02,621,990
3/12/2015 02:41:00,10.4,10.8,3.8,8.03,620,990
3/12/2015 02:46:00,10.42,10.78,3.4,8.03,620,988
3/12/2015 02:51:00,10.41,10.79,5.3,8.03,620,988
3/12/2015 02:56:00,10.37,10.83,4.5,8.03,620,989
3/12/2015 03:01:00,10.32,10.83,3.4,8.03,621,990
3/12/2015 03:06:00,10.29,10.86,2.6,8.03,621,986
3/12/2015 03:16:00,10.25,10.84,2.1,8.03,621,989
3/12/2015 03:21:00,10.23,10.87,2.1,8.03,621,989
3/12/2015 03:26:00,10.23,10.88,1.8,8.03,621,989
3/12/2015 03:31:00,10.22,10.9,1.6,8.03,621,988
3/12/2015 03:36:00,10.2,10.91,1.4,8.03,621,987
3/12/2015 03:41:00,10.2,10.89,1.3,8.03,621,988
3/12/2015 03:46:00,10.19,10.87,1.2,8.02,621,989
3/12/2015 03:51:00,10.18,10.9,1.4,8.03,621,988
3/12/2015 03:56:00,10.17,10.88,1.4,8.04,621,988
3/12/2015 04:01:00,10.15,10.91,1.4,8.03,621,988
3/12/2015 04:06:00,10.14,10.91,1.4,8.04,621,987
3/12/2015 04:11:00,10.13,10.92,1.5,8.04,621,988
3/12/2015 04:16:00,10.12,10.88,1.9,8.04,621,987
3/12/2015 04:21:00,10.11,10.93,2.3,8.04,621,987
3/12/2015 04:26:00,10.09,10.93,2.3,8.04,621,986
3/12/2015 04:31:00,10.08,10.91,2.4,8.04,621,988
3/12/2015 04:36:00,10.06,10.97,2.8,8.04,621,988
3/12/2015 04:41:00,10.04,10.94,2.8,8.04,621,986
3/12/2015 04:46:00,10.03,10.96,1.9,8.04,621,987
3/12/2015 04:51:00,10.04,10.96,1.8,8.04,621,986
3/12/2015 04:56:00,10.04,10.95,2,8.04,621,987
3/12/2015 05:01:00,10.03,10.98,2.2,8.04,621,985
3/12/2015 05:06:00,10.02,10.96,2.2,8.04,621,987
3/12/2015 05:11:00,10.01,10.95,34.5,8.04,621,987
3/12/2015 05:16:00,10,10.96,15.4,8.04,621,984
3/12/2015 05:21:00,9.98,10.99,7.9,8.04,621,987
3/12/2015 05:26:00,9.97,10.96,4.4,8.04,621,986
3/12/2015 05:31:00,9.96,10.97,2.6,8.04,621,984
3/12/2015 05:36:00,9.97,10.95,1.9,8.04,621,987
3/12/2015 05:41:00,9.96,10.96,2.7,8.04,621,986
3/12/2015 05:46:00,9.94,11,1.6,8.04,621,987
3/12/2015 05:51:00,9.93,10.98,1.2,8.06,621,984
3/12/2015 05:56:00,9.92,11,1.2,8.05,621,986
3/12/2015 06:01:00,9.92,11.02,1.4,8.05,621,986
3/12/2015 06:06:00,9.91,11.03,1.3,8.05,620,985
3/12/2015 06:11:00,9.91,10.99,1.3,8.06,620,984
3/12/2015 06:16:00,9.92,11.03,1.3,8.05,620,986
3/12/2015 06:21:00,9.92,11.02,1.2,8.05,621,983
3/12/2015 06:26:00,9.92,11.01,1.2,8.05,621,985
3/12/2015 06:31:00,9.91,11.02,1.2,8.05,621,986
3/12/2015 06:36:00,9.9,11,1.1,8.05,621,985
3/12/2015 06:41:00,9.9,11.02,1.1,8.06,621,984
3/12/2015 06:46:00,9.89,11.02,1.5,8.06,621,984
3/12/2015 06:51:00,9.88,11.02,1.4,8.06,621,981
3/12/2015 06:56:00,9.85,11.06,1.4,8.06,621,983
3/12/2015 07:01:00,9.83,11.01,1.4,8.06,621,982
3/12/2015 07:06:00,9.82,11.02,1.4,8.06,621,984
3/12/2015 07:11:00,9.83,11.04,1.4,8.06,621,982
3/12/2015 07:16:00,9.84,11.03,1.2,8.06,621,981
3/12/2015 07:21:00,9.85,11.04,1.3,8.06,621,981
3/12/2015 07:26:00,9.84,11.02,2.6,8.06,621,982
3/12/2015 07:31:00,9.81,11.02,1.9,8.06,621,983
3/12/2015 07:36:00,9.8,11.04,1.6,8.06,621,984
3/12/2015 07:41:00,9.8,11.05,1.3,8.06,621,982
3/12/2015 07:46:00,9.8,11.05,1.1,8.06,621,983
3/12/2015 07:51:00,9.78,11.07,1,8.06,621,980
3/12/2015 07:56:00,9.74,11.05,1,8.06,621,983
3/12/2015 08:01:00,9.7,11.12,1,8.06,621,981
3/12/2015 08:06:00,9.7,11.11,0.9,8.06,621,982
3/12/2015 08:11:00,9.69,11.12,0.9,8.06,621,982
3/12/2015 08:16:00,9.68,11.13,0.9,8.06,621,982
3/12/2015 08:21:00,9.68,11.13,0.9,8.06,621,981
3/12/2015 08:26:00,9.67,11.17,0.9,8.06,621,981
3/12/2015 08:31:00,9.68,11.18,1,8.08,621,982
3/12/2015 08:36:00,9.68,11.14,0.9,8.06,621,981
3/12/2015 08:41:00,9.69,11.17,0.8,8.06,621,979
3/12/2015 08:46:00,9.7,11.18,0.9,8.06,621,982
3/12/2015 08:51:00,9.69,11.16,0.7,8.06,621,982
3/12/2015 08:56:00,9.7,11.2,0.6,8.07,621,980
3/12/2015 09:01:00,9.7,11.24,0.6,8.07,621,983
3/12/2015 09:06:00,9.71,11.24,0.8,8.07,621,978
3/12/2015 09:11:00,9.73,11.25,0.8,8.07,621,981
3/12/2015 09:16:00,9.72,11.27,0.9,8.07,621,978
3/12/2015 09:21:00,9.73,11.32,0.9,8.08,621,981
3/12/2015 09:26:00,9.75,11.35,0.9,8.08,620,981
3/12/2015 09:31:00,9.78,11.34,1,8.08,620,983
3/12/2015 09:36:00,9.82,11.33,1,8.09,620,980
3/12/2015 09:41:00,9.85,11.35,1,8.09,620,982
3/12/2015 09:46:00,9.88,11.36,0.9,8.09,620,980
3/12/2015 09:51:00,9.91,11.35,0.9,8.09,619,980
3/12/2015 09:56:00,9.92,11.37,1,8.09,619,980
3/12/2015 10:01:00,9.94,11.39,0.9,8.1,619,992
3/12/2015 10:06:00,9.96,11.38,0.9,8.1,619,978
3/12/2015 10:11:00,9.99,11.41,0.9,8.08,619,975
3/12/2015 10:16:00,10.02,11.4,0.9,8.11,619,976
3/12/2015 10:21:00,10.03,11.41,0.8,8.11,618,975
3/12/2015 10:26:00,10.04,11.44,0.8,8.11,618,977
3/12/2015 10:31:00,10.05,11.44,0.8,8.12,618,976
3/12/2015 10:36:00,10.06,11.47,0.8,8.12,618,977
3/12/2015 10:41:00,10.06,11.52,0.7,8.12,618,979
3/12/2015 10:46:00,10.04,11.52,0.6,8.12,618,976
3/12/2015 10:51:00,10.04,11.5,0.7,8.13,617,976
3/12/2015 10:56:00,10.07,11.52,0.6,8.13,617,974
3/12/2015 11:01:00,10.1,11.56,0.6,8.13,617,975
3/12/2015 11:06:00,10.12,11.56,0.7,8.13,617,977
3/12/2015 11:11:00,10.16,11.61,0.6,8.14,617,976
3/12/2015 11:16:00,10.17,11.59,0.8,8.13,616,976
3/12/2015 11:21:00,10.2,11.61,0.9,8.13,616,976
3/12/2015 11:26:00,10.25,11.67,1.3,8.14,616,976
3/12/2015 11:31:00,10.3,11.71,1.3,8.14,616,976
3/12/2015 11:36:00,10.35,11.73,1.3,8.15,615,955
3/12/2015 11:41:00,10.41,11.73,1.3,8.15,615,969
3/12/2015 11:46:00,10.48,11.8,1.1,8.16,615,976
3/12/2015 11:51:00,10.53,11.78,1.1,8.16,614,974
3/12/2015 11:56:00,10.57,11.77,1.1,8.17,614,972
